,hh_size,hh_dependency_ratio,age_manager,hh_primary_education,hh_formal_education,farm_size,farm_work,livestock,inorganic_fertilizer,fertilizer_per_ha,yield_kg_ha,yield_stability,yield_per_ha,rainfall_mm,soil_quality_index,soil_npk,drought_risk,climate_stress_index,crop_health_index,tx_frequency,total_volume,avg_transaction,input_purchase_ratio,cashflow_volatility,balance_stability,fraud_rate,input_efficiency,climate_risk_score,hh_shock,drought_shock,dist_market,country,main_crop_clean
7795,3.0,0.5,76.0,0.0,1.0,0.3642174005508423,0.0,0.0,0.0,0.0,3001.488391967292,0.7939939017617421,3001.488391967292,736.7873422220794,0.6468350899462152,75.61556354395363,0.2152894969324792,0.1860742902730998,0.9345085983219492,1.0,14.56,14.56,1.0,0.0,29339507.0522982,1.0,0.0,0.2793306410288018,1.0,0.0,60.70000076293945,Tanzania,RICE
7796,7.0,1.3333333730697632,69.0,1.0,1.0,0.2954207956790924,1.0,0.0,0.0,0.0,2161.678555058259,0.67013317145589,2161.678555058259,621.3261539231992,0.7964142013772644,71.96827456964411,0.3742769621759331,0.3684558273494035,0.6637476734473918,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2305565298456654,1.0,0.0,60.70000076293945,Tanzania,OTHER
7797,3.0,0.0,47.0,1.0,1.0,0.7284348011016846,0.0,0.0,0.0,0.0,3409.4003860513485,0.6880371736884003,3409.4003860513485,814.0787678835478,0.5881693409983835,67.5738016966707,0.3631204502379137,0.4486558323508833,0.6907127621792153,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3173853750959804,0.0,0.0,60.70000076293945,Tanzania,OTHER
7798,5.0,0.6666666865348816,45.0,1.0,1.0,0.024281159043312,1.0,0.0,0.0,0.0,2084.037420265074,0.8415617756573249,2084.037420265074,538.8140623138671,0.7537014348099521,59.963394241518536,0.3928013219818653,0.519615646815746,0.5886416673914904,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.273377661364924,1.0,0.0,60.70000076293945,Tanzania,OTHER
7799,3.0,0.5,24.0,1.0,1.0,1.1854010820388794,1.0,0.0,0.0,0.0,2099.120655878604,0.6258958766781271,2099.120655878604,832.8510371448776,0.5567440719014949,60.96218026682106,0.3082742381588392,0.2167161304071946,0.5586242265058052,1.0,40468.81,40468.81,1.0,0.0,29339507.0522982,1.0,0.0,0.2685584466819105,1.0,0.0,60.70000076293945,Tanzania,RICE
7800,10.0,1.0,49.0,1.0,1.0,2.05985164642334,1.0,0.0,0.0,0.0,2274.279897180573,0.7471237657953075,2274.279897180573,682.9825329457702,0.6748873578670432,65.68785321875895,0.4043046128472474,0.5014360430955657,0.7379793537266472,2.0,856.74,428.37,1.0,1.1537482096179783,0.0,0.5,0.0,0.2312648456357298,0.0,0.6666666666666666,60.70000076293945,Tanzania,MAIZE
7801,6.0,2.0,58.0,0.0,1.0,1.7806183099746704,1.0,0.0,0.0,0.0,1362.028534260798,0.636839327882237,1362.028534260798,626.9686404314821,0.6131855067884256,58.032571798679214,0.2204657882793753,0.3067260768632127,0.6789390412682434,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1369793130553834,0.0,0.0,60.70000076293945,Tanzania,SORGHUM
7802,3.0,0.0,41.0,1.0,1.0,2.6709275245666504,0.0,0.0,0.0,0.0,3887.955852243076,0.8609990701895978,3887.955852243076,945.7050390820348,0.7107153838300839,36.60106494907114,0.1620769614475393,0.2547364374847936,0.6043919935925882,4.0,24656.93,6164.2325,1.0,1.8700426301381432,4110.691675751378,0.5,0.0,0.3158214143256486,1.0,0.0,60.70000076293945,Tanzania,MAIZE
7803,5.0,4.0,66.0,1.0,1.0,0.6839193105697632,1.0,0.0,0.0,0.0,2039.874719011002,0.707599324243902,2039.874719011002,662.3395957719765,0.6957417210846075,80.04205258119448,0.1957049147632955,0.4777699736984013,0.7881686651113184,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.155407885183185,1.0,0.0,60.70000076293945,Tanzania,MAIZE
7804,2.0,0.0,33.0,0.0,1.0,1.1088396310806274,1.0,0.0,0.0,0.0,1837.428832247699,0.6868824898422696,1837.428832247699,599.7479536735435,0.7908257044963014,68.30142970496965,0.1456299531659337,0.1966038771209783,0.8239539249742638,1.0,0.1,0.1,1.0,0.0,29339507.0522982,1.0,0.0,0.1464499067540768,1.0,0.0,60.70000076293945,Tanzania,RICE
7805,15.0,1.1428571939468384,47.0,1.0,1.0,4.297765254974365,1.0,0.0,0.0,0.0,3203.0155943289096,0.6530759300973993,3203.0155943289096,707.8395020899513,0.6947853132208788,67.87631575674436,0.3028260313647407,0.4352159470789635,0.6930440977177876,10.0,292315.11,29231.511,0.9,2.4733581300955327,77855739.74722406,0.3,0.0,0.25182914076365,0.0,0.0,60.70000076293945,Tanzania,MAIZE
7806,5.0,0.6666666865348816,54.0,1.0,1.0,0.7668799459934235,1.0,0.0,0.0,0.0,3780.041957228058,0.4759150902533122,3780.041957228058,603.2795371996651,0.7326897577399869,56.4339464438907,0.2926551971011882,0.3172016234483453,0.5614803430667797,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1633283808102521,1.0,0.0,60.70000076293945,Tanzania,OTHER
7807,7.0,1.3333333730697632,36.0,0.0,1.0,0.505857527256012,1.0,0.0,0.0,0.0,3665.342548640469,0.6199448998172956,3665.342548640469,795.2390353396238,0.6040927783207856,65.95604374838067,0.3900730496157577,0.4928201520142491,0.8436700492414932,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2976983502666623,1.0,0.0,60.70000076293945,Tanzania,MAIZE
7808,4.0,1.0,24.0,0.0,1.0,0.5463261008262634,1.0,0.0,0.0,0.0,4516.176926534907,0.7938213077738523,4516.176926534907,517.1437036999998,0.5638343622198783,70.934952786048,0.5490556271954391,0.3685474824669209,0.9114542433954472,2.0,701.48,350.74,1.0,1.1513050934938756,7740.429233072286,0.5,0.0,0.3876628478321948,0.0,0.0,60.70000076293945,Tanzania,MAIZE
7809,3.0,1.0,46.0,0.0,1.0,1.057500958442688,1.0,0.0,0.0,0.0,2151.738229816194,0.6908552577954631,2151.738229816194,614.3005566028396,0.7347536809024184,57.518540645382586,0.2946734244971883,0.2374008486650037,0.9062447360569688,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2670356982152091,1.0,0.0,60.70000076293945,Tanzania,MAIZE
7810,1.0,0.0,47.0,1.0,1.0,1.2019174098968506,0.0,0.0,0.0,0.0,2851.779200685257,0.4627095082657401,2851.779200685257,856.8567108953305,0.5303677134979099,66.60247143095981,0.409537440090879,0.4771206447389842,0.6643465517364786,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2549515985544374,0.0,0.0,60.70000076293945,Tanzania,OTHER
7811,1.0,1.0,86.0,0.0,0.0,0.0647497549653053,1.0,0.0,0.0,0.0,2627.320338290015,0.7469201345736516,2627.320338290015,666.360252199807,0.6792638542891133,64.28283794374393,0.341319512006031,0.3190069601300104,0.6559545950353045,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2328479596124156,0.0,0.0,60.70000076293945,Tanzania,OTHER
7812,9.0,0.800000011920929,44.2,1.0,1.0,3.286050319671631,1.0,0.0,0.0,0.0,2279.9392621212664,0.6553444009132076,2279.9392621212664,576.5527553073533,0.6890851591047173,58.98755161545053,0.4352245827472911,0.5104282696805937,0.6727612801337198,7.0,111891.15,15984.45,1.0,0.9931509927581298,79102953.37483384,0.2857142857142857,0.0,0.3023230468557222,0.0,0.0,60.70000076293945,Tanzania,RICE
7813,10.0,0.6666666865348816,63.0,1.0,1.0,3.779767036437988,1.0,0.0,0.0,0.0,2920.374677439137,0.8097018194298744,2920.374677439137,738.5293585566993,0.6653856355149524,61.77015527781481,0.2973830557916981,0.4231584076040979,0.7711575590386551,9.0,87970.21,9774.467777777778,1.0,1.6079075925952595,46076624.86666667,0.8888888888888888,0.0,0.2585083461068269,0.0,0.75,60.70000076293945,Tanzania,NUTS
7814,8.0,3.0,39.0,0.0,1.0,15.0421781539917,1.0,0.0,0.0,0.0,2499.7211869331754,0.6828219670682447,2499.7211869331754,864.1679067456417,0.7587674887402018,85.31346222242513,0.1372608665492605,0.3082480664520334,0.8381162265211086,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.084111347438966,0.0,0.0,60.70000076293945,Tanzania,MAIZE
7815,3.0,0.3333333432674408,78.0,1.0,1.0,0.267092764377594,0.0,0.0,0.0,0.0,2354.04461166286,0.6056385024552977,2354.04461166286,570.1859494158624,0.6837031950031527,66.37010089821288,0.3061079931686257,0.4485599852230386,0.8386953758653026,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3061809527917898,1.0,0.0,60.70000076293945,Tanzania,MAIZE
7816,6.0,0.0,51.0,1.0,1.0,1.3718855381011963,1.0,0.0,0.0,0.0,2935.930690176595,0.5265345304406314,2935.930690176595,506.5997871191618,0.476695924200924,74.12565033335873,0.0286821161189648,0.2923036091653935,0.842637390430546,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.0668438438002565,1.0,0.0,60.70000076293945,Tanzania,OTHER
7817,5.0,1.0,46.0,0.0,1.0,0.0930777788162231,0.0,0.0,0.0,0.0,2952.1281521337287,0.4772748957666363,2952.1281521337287,672.8337781600442,0.9257538386456268,39.650705098919815,0.2989574818710828,0.2848104630893228,0.6245218609891124,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2479592326962001,1.0,0.0,60.70000076293945,Tanzania,RICE
7818,7.0,0.75,41.0,1.0,1.0,0.1618743985891342,1.0,0.0,0.0,0.0,2795.602552397361,0.7468472947884464,2795.602552397361,817.9095067573917,0.7127721558621071,66.65602949572889,0.3371851062679867,0.4169191978993282,0.7305881859959639,1.0,77814.07,77814.07,1.0,0.0,29339507.0522982,0.0,0.0,0.2434068507246974,1.0,0.0,60.70000076293945,Tanzania,OTHER
7819,4.0,0.3333333432674408,24.0,1.0,1.0,3.925454378128052,0.0,0.0,0.0,0.0,3689.19020018292,0.6754872183189853,3689.19020018292,761.4406008770056,0.5764438059112209,54.75487082711382,0.2300779501612891,0.4968029618974116,0.7650375956693927,4.0,2007.95,501.9875,1.0,0.6934727574196573,420349.3207048714,0.25,0.0,0.1759830143625271,1.0,0.0,60.70000076293945,Tanzania,OTHER
7820,6.0,2.0,34.0,1.0,1.0,0.2063898593187332,1.0,0.0,0.0,0.0,2698.047887480712,0.6203958808663017,2698.047887480712,682.5427108570509,0.6734108085980457,74.86148187273017,0.2483588528831407,0.4308363227497148,0.7072662229621407,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2020804770969789,0.0,0.0,60.70000076293945,Tanzania,OTHER
7821,5.0,4.0,74.0,0.0,0.0,0.9591057896614076,0.0,0.0,0.0,0.0,3096.759299943243,0.6942837896130587,3096.759299943243,515.2321068019153,0.7151487514094661,40.62768772434412,0.4179905102496919,0.3011783549871378,0.8677259798475486,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2651509577555249,0.0,1.0,60.70000076293945,Tanzania,TUBERS_ROOT
7822,6.0,1.0,40.0,1.0,1.0,0.7265006303787231,1.0,0.0,0.0,0.0,2126.3107395365537,0.6860189338766872,2126.3107395365537,757.3785093247025,0.9149521609797872,67.01820553152064,0.2351114072663071,0.7695155672873797,0.6933317478472985,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2655810303532507,0.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
7823,7.0,2.5,38.0,0.0,1.0,4.568904876708984,0.0,0.0,0.0,0.0,2413.2182946253665,0.7148460926499691,2413.2182946253665,623.5086157361371,0.7357047849192931,63.33594247411015,0.3197181964761054,0.4513990538431007,0.7553151766312397,7.0,199720.25,28531.464285714286,1.0,1.1587241204440115,133041960.14552706,0.7142857142857143,0.0,0.2315960232936414,1.0,1.0,60.70000076293945,Tanzania,TUBERS_ROOT
7824,3.0,0.5,27.0,0.0,1.0,0.9105435013771056,0.0,0.0,0.0,0.0,2331.533318720217,0.5531576974718567,2331.533318720217,637.016645936385,0.455952704275079,70.7110186206462,0.5159150307295104,0.3574383234329445,0.8786759217263197,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3336388664212026,1.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
7825,9.0,1.25,47.0,1.0,1.0,0.068796619772911,0.0,0.0,0.0,0.0,3481.0517631479784,0.8261995660469502,3481.0517631479784,848.012577944326,0.7620092218576954,64.76664062945177,0.172081745242018,0.7125919037039141,0.6930584850188669,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1793716772337111,1.0,0.0,60.70000076293945,Tanzania,OTHER
7826,8.0,1.0,46.0,0.0,1.0,1.5289013385772705,1.0,0.0,0.0,0.0,2855.678471503203,0.8521298185176851,2855.678471503203,686.6203321526505,0.5727515930525914,64.42886962911588,0.0369212969080042,0.1290592302482602,0.8278530508198396,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.0254437161227889,0.0,0.0,60.70000076293945,Tanzania,OTHER
7827,8.0,1.6666666269302368,60.0,1.0,1.0,6.875615119934082,1.0,0.0,0.0,0.0,3091.244750369932,0.6705852384638391,3091.244750369932,749.113374792928,0.6349465857300496,61.969782600483946,0.3366422329591276,0.2789765608662057,0.7558248649139585,6.0,20202.3,3367.05,1.0,1.9988274929377436,155000585.9815171,0.1666666666666666,0.0,0.2555334430697392,1.0,1.0,60.70000076293945,Tanzania,MAIZE
7828,5.0,0.25,55.0,1.0,1.0,0.2025001794099807,1.0,0.0,0.0,0.0,3024.9790158953465,0.7018126774667677,3024.9790158953465,651.2329437256379,0.6589308286132712,65.80466834069173,0.1584738039499294,0.437029177243267,0.7169305626448255,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1813254207295155,1.0,0.0,60.70000076293945,Tanzania,OTHER
7829,6.0,5.0,47.0,0.0,1.0,1.1364010572433472,0.0,0.0,0.0,0.0,3696.580345559356,0.866293010014529,3696.580345559356,754.2567562590083,0.7335071861976639,56.00423864982218,0.4756400020074129,0.4419137623245538,0.7286792946192594,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2821946957070977,1.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
7830,1.0,0.0,63.0,0.0,1.0,0.5906005501747131,1.0,0.0,0.0,0.0,1957.0370140870173,0.7033722899189438,1957.0370140870173,711.5822305324222,0.4547076559549804,68.35237939359519,0.2142610041051808,0.2260773454024682,0.9465882365562004,1.0,560.47,560.47,1.0,0.0,29339507.0522982,0.0,0.0,0.1153554357240414,1.0,0.0,60.70000076293945,Tanzania,MAIZE
7831,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3290.98296146638,0.6736304204067934,3290.98296146638,481.669669058167,0.7329780687865431,68.13070622823554,0.2083867037199784,0.448785287707973,0.7489096873927373,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2386879404078064,0.0,0.0,60.70000076293945,Tanzania,LEGUMES
7832,6.0,1.0,29.0,1.0,1.0,0.6839193105697632,0.0,0.0,0.0,0.0,3078.0899282426903,0.7715953850100051,3078.0899282426903,625.5642799219219,0.6168117463282196,80.51581859092632,0.3193995772944433,0.4303500914601905,0.8824369572665564,1.0,23453.16,23453.16,1.0,0.0,29339507.0522982,1.0,0.0,0.306666881187241,0.0,0.0,60.70000076293945,Tanzania,LEGUMES
7833,3.0,0.5,51.0,1.0,1.0,1.3718855381011963,1.0,0.0,0.0,0.0,3721.736088934748,0.4527175762425957,3721.736088934748,554.6633470524783,0.5333119813986934,71.32080494767334,0.162204213431237,0.4477084083709059,0.8371432557255609,1.0,536.19,536.19,1.0,0.0,29339507.0522982,0.0,0.0,0.1737151806293661,1.0,0.0,60.70000076293945,Tanzania,OTHER
7834,1.0,0.0,37.0,0.0,1.0,0.7608096599578857,0.0,0.0,0.0,0.0,1932.444568932924,0.6314584777743963,1932.444568932924,749.2408997516777,0.6546040616206502,84.93937148979273,0.1342990467179007,0.5708248616072785,0.7846493508984929,1.0,8015.28,8015.28,1.0,0.0,29339507.0522982,1.0,0.0,0.1668118699815902,1.0,1.0,60.70000076293945,Tanzania,LEGUMES
7835,5.0,0.6666666865348816,56.0,1.0,1.0,1.1674010753631592,1.0,0.0,0.0,0.0,1485.9591945677646,0.6063708592703675,1485.9591945677646,492.8637457735363,0.5856635430969295,56.85098123235593,0.2275301541157243,0.4722388911409474,0.7421649447575156,1.0,14.84,14.84,1.0,0.0,29339507.0522982,1.0,0.0,0.1820193098830731,1.0,0.0,60.70000076293945,Tanzania,LEGUMES
7836,5.0,0.6666666865348816,64.0,0.0,1.0,0.0809371992945671,1.0,0.0,0.0,0.0,3460.1690703658205,0.9347798572693372,3460.1690703658205,905.7035851096329,0.879000727172286,82.56490184225058,0.0127133624971111,0.3658758310360822,0.7046310322799774,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.0229226340310057,1.0,0.0,60.70000076293945,Tanzania,RICE
7837,8.0,3.0,73.0,0.0,1.0,4.471780300140381,1.0,0.0,0.0,0.0,2456.7596815790102,0.7077738284995299,2456.7596815790102,567.0419057090164,0.5784249811201583,64.197953035256,0.3730328150546233,0.5414405284176268,0.8582345762324534,5.0,73057.36,14611.472,1.0,1.1455524432700308,104040670.56589378,0.8,0.0,0.2683531370567106,1.0,0.0,60.70000076293945,Tanzania,OTHER
7838,5.0,0.25,72.0,1.0,1.0,0.1711001545190811,1.0,0.0,0.0,0.0,3463.1724341467707,0.6888096401553122,3463.1724341467707,762.1250671213226,0.5992217571423223,71.02380282049641,0.3018010352118331,0.515238917408028,0.8034628814789041,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2346973952258951,1.0,0.0,60.70000076293945,Tanzania,OTHER
7839,2.0,1.0,49.0,0.0,1.0,0.1659212559461593,1.0,0.0,0.0,0.0,3766.550586318456,0.9149817539932066,3766.550586318456,726.559897862365,0.6227220939432174,86.58015788370008,0.3564478979413632,0.6594565146096796,0.8860387995559736,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.179957925321421,1.0,0.0,60.70000076293945,Tanzania,OTHER
7840,4.0,1.0,50.0,0.0,1.0,1.897977352142334,1.0,0.0,0.0,0.0,1988.2159961565608,0.859927174171982,1988.2159961565608,700.6111138661114,0.682782861337685,48.86680792903532,0.0602266695203921,0.3651359086104919,0.7363057652202372,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1199895189083778,1.0,0.0,60.70000076293945,Tanzania,OTHER
7841,7.0,2.5,39.0,0.0,1.0,2.9675025939941406,0.0,0.0,0.0,0.0,2523.77304735918,0.6820985282791066,2523.77304735918,707.8745610682871,0.7201303421000324,71.43908747299922,0.1854380134039004,0.5748382197345182,0.7558676003836711,3.0,1745.83,581.9433333333333,1.0,0.0696958149774301,29290225.932535727,0.0,0.0,0.2000117128945357,1.0,0.5,60.70000076293945,Tanzania,OTHER
7842,7.0,1.3333333730697632,63.0,1.0,1.0,6.681365489959717,1.0,0.0,0.0,0.0,3209.2918946205523,0.7093301242288808,3209.2918946205523,656.1809707112436,0.601421704495781,65.58830565379817,0.3533466155302469,0.5420306081853516,0.6791451182663677,7.0,428423.2400000001,61203.32000000001,1.0,2.444809525666957,10531246.517557057,0.5714285714285714,0.0,0.3177539008467718,1.0,1.0,60.70000076293945,Tanzania,MAIZE
7843,6.0,2.0,45.0,0.0,1.0,1.1314009428024292,1.0,0.0,0.0,0.0,2323.0485764328146,0.6291531094640022,2323.0485764328146,645.4900314786149,0.6792947950284967,77.24123384010272,0.3450644040515942,0.4743804873537381,0.7496343497417868,1.0,586.53,586.53,1.0,0.0,29339507.0522982,0.0,0.0,0.2636294323189469,1.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
7844,8.0,1.6666666269302368,44.0,0.0,1.0,2.764005422592163,1.0,0.0,0.0,0.0,2373.881263717769,0.7156726681943426,2373.881263717769,594.3243313031644,0.7526314135705465,50.33283569793331,0.3346623527510793,0.3982578332026125,0.6924370989795992,2.0,16881.18,8440.59,1.0,1.413235191331116,42032276.80142836,0.5,0.0,0.2512999295849488,0.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
7845,13.0,1.600000023841858,79.0,0.0,1.0,1.3840261697769165,1.0,0.0,0.0,0.0,1467.524991790291,0.4792043690452838,1467.524991790291,728.7127087150411,0.8312182686393821,74.78079355264317,0.3694093036412444,0.4691186867972282,0.6511892123367128,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.220245828042321,1.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
7846,4.0,1.0,42.0,1.0,1.0,0.2913739085197449,1.0,0.0,0.0,0.0,2478.96335017784,0.6731472791226045,2478.96335017784,986.2563493546928,0.7649280851386377,53.3854364022875,0.0965664357669678,0.737609118654736,0.7071249898038269,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.0805665170530847,0.0,0.0,60.70000076293945,Tanzania,LEGUMES
7847,11.0,0.8333333134651184,63.0,1.0,1.0,4.694357872009277,1.0,0.0,0.0,0.0,3313.0902466317207,0.7581692218122293,3313.0902466317207,704.9171246773464,0.7837133427268441,62.24197864661711,0.2770342264251771,0.5090809922946143,0.6814161043421468,7.0,179434.01,25633.43,1.0,1.1288654733707617,103928265.27455594,0.7142857142857143,0.0,0.2328361848754881,0.0,1.0,60.70000076293945,Tanzania,RICE
7848,6.0,0.5,26.0,0.0,1.0,1.1088396310806274,0.0,0.0,0.0,0.0,2648.3624252730733,0.7781887864820585,2648.3624252730733,564.8623362257225,0.6221831819197583,60.50780519987525,0.3750697007070356,0.4643680839685936,0.7383816484415214,1.0,12.36,12.36,1.0,0.0,29339507.0522982,1.0,0.0,0.2657978824220196,0.0,0.0,60.70000076293945,Tanzania,RICE
7849,7.0,2.5,38.0,0.0,0.0,1.3759324550628662,1.0,0.0,0.0,0.0,2204.365414916944,0.8091781946432111,2204.365414916944,180.0,0.6186717960124093,43.52048051251092,0.4630143574710096,0.7192230753631049,0.8680043634835839,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3487530359109127,0.0,1.0,60.70000076293945,Tanzania,SORGHUM
7850,4.0,0.3333333432674408,45.0,0.0,1.0,0.5665603876113892,1.0,0.0,0.0,0.0,4023.375433928068,0.6655276713210276,4023.375433928068,670.4899113013723,0.7532229448538067,66.17413451026842,0.3249864699442081,0.6046989904068087,0.7830491292580817,1.0,94.96,94.96,1.0,0.0,29339507.0522982,1.0,0.0,0.3015665911057839,1.0,0.0,60.70000076293945,Tanzania,LEGUMES
7851,5.0,0.6666666865348816,43.0,1.0,1.0,0.22662416100502,1.0,0.0,0.0,0.0,1621.701355373313,0.7247868200483882,1621.701355373313,845.2294029604154,0.6512519884558775,75.60444569887888,0.3763768878863565,0.3506965427784232,0.6491664546930623,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2969832586022715,1.0,0.0,60.70000076293945,Tanzania,OTHER
7852,6.0,1.0,37.0,1.0,1.0,2.646646499633789,1.0,0.0,0.0,0.0,2816.376679540218,0.6313929140184791,2816.376679540218,632.0366792323057,0.7246911157985425,65.4660496003587,0.25880109061812,0.5126468639662757,0.7294020485366937,4.0,1379798.18,344949.545,1.0,1.9172255311125628,58780266.23735153,0.75,0.0,0.2419935443660706,1.0,0.0,60.70000076293945,Tanzania,MAIZE
7853,5.0,1.5,52.0,1.0,1.0,1.178400993347168,1.0,0.0,0.0,0.0,2762.6580767537503,0.8798808014335986,2762.6580767537503,878.7991069152039,0.8946218555564229,63.05323735634353,0.452423463572272,0.769813125387183,0.8451765932465174,1.0,534.24,534.24,1.0,0.0,29339507.0522982,0.0,0.0,0.2606885950371856,1.0,0.0,60.70000076293945,Tanzania,MAIZE
7854,3.0,0.0,57.0,1.0,1.0,1.1897767782211304,1.0,0.0,0.0,0.0,2627.064495226391,0.5956986262075616,2627.064495226391,565.2956304120287,0.690152493640771,48.84092473835242,0.3426605900422497,0.5119554913410377,0.7252966393500542,2.0,108323.66,54161.83,1.0,1.4118944359794043,0.0,1.0,0.0,0.2611566795241332,0.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
7855,18.0,1.5714285373687744,47.0,1.0,1.0,4.9209818840026855,1.0,0.0,0.0,0.0,3679.86867015506,0.7233445648512775,3679.86867015506,470.9227222015869,0.8147212780392858,52.32214280105775,0.5552457358110848,0.185179968423797,0.6549960058210906,6.0,190918.28000000003,31819.713333333337,1.0,2.4381816511472785,0.0,0.8333333333333334,0.0,0.3810738050546928,1.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
7856,9.0,0.5,44.0,1.0,1.0,2.9865827560424805,1.0,0.0,0.0,0.0,2951.8116518831234,0.6781033991559396,2951.8116518831234,622.5083365725009,0.5643577356523746,56.025512448905886,0.395907855469152,0.3527520074865359,0.6630545259979912,2.0,641.48,320.74,1.0,1.1769435676665003,0.0212132034355964,0.5,0.0,0.269718720583474,1.0,0.0,60.70000076293945,Tanzania,OTHER
7857,4.0,1.0,34.75,0.0,1.0,1.1776362657546997,1.0,0.0,0.0,0.0,2477.563224267094,0.6156228657638827,2477.563224267094,851.2669214164313,0.6786278992551169,67.92987633599412,0.4031305885304117,0.4951432069865129,0.7421467331600555,4.0,323712.55,80928.1375,1.0,1.9901326234428032,0.0,0.5,0.0,0.2771917146195672,1.0,0.0,60.70000076293945,Tanzania,LEGUMES
7858,9.0,0.800000011920929,50.0,1.0,1.0,1.011715054512024,1.0,0.0,0.0,0.0,2497.943868109206,0.8221039725667781,2497.943868109206,485.5514427819221,0.5772403778135449,67.89332205816473,0.3516366488433261,0.5231843564962382,0.6971783966552725,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2517934883539104,0.0,0.0,60.70000076293945,Tanzania,LEGUMES
7859,6.0,1.0,27.0,0.0,1.0,4.483921051025391,1.0,0.0,0.0,0.0,3053.172780843131,0.6291640125207374,3053.172780843131,452.7325074625588,0.4854925453530895,73.68486625246011,0.1718283821695496,0.3538871595071968,0.9015521428305012,5.0,36727.53,7345.505999999999,1.0,1.307001410951354,104703.12184137908,0.6,0.0,0.1936856498609016,1.0,0.0,60.70000076293945,Tanzania,MAIZE
7860,12.0,0.5,43.0,1.0,1.0,16.883501052856445,1.0,0.0,0.0,0.0,2692.528350110046,0.8922731434350291,2692.528350110046,598.8651384500428,0.4230077937891403,69.93166785358122,0.2563341085369255,0.4440865023438209,0.9267350777999636,2.0,21826.15,10913.075,1.0,1.338316401148823,0.0,0.5,0.0,0.2205291683084521,1.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
7861,2.0,0.0,38.0,0.0,1.0,0.5463261008262634,0.0,0.0,0.0,0.0,3182.1546733412333,0.9296899533710836,3182.1546733412333,692.091068482932,0.8668601709225816,82.78087060392781,0.3342784877367777,0.7044324624545397,0.6551271560035425,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3187863733172419,1.0,0.0,60.70000076293945,Tanzania,MAIZE
7862,1.0,0.0,56.0,0.0,1.0,0.8700749278068542,1.0,0.0,0.0,0.0,3467.142196488748,0.7078285001738798,3467.142196488748,554.8195543161175,0.5411459162001206,71.93700661385839,0.2721218618625952,0.4151803084477115,0.7304283603324047,1.0,597.9,597.9,1.0,0.0,29339507.0522982,0.0,0.0,0.1887658634255663,1.0,0.0,60.70000076293945,Tanzania,NUTS
